ticker,id_share,industry,Index,P/E,EPS (ttm),Insider Own,Perf Week,Forward P/E,EPS next Y,Insider Trans,Perf Month,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,ROA,Target Price,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,Perf YTD,Dividend,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend %,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR,Employees,Current Ratio,Sales Q/Q,Oper. Margin,RSI (14),Optionable,Debt/Eq,EPS Q/Q,Profit Margin,Rel Volume,Prev Close,Shortable,LT Debt/Eq,Earnings,Payout,Price,Recom,SMA20,SMA50,SMA200,Volume,Change,Market Cap_full_count,Income_full_count,Sales_full_count,Shs Outstand_full_count,Shs Float_full_count,Avg Volume_full_count,52_w_range_low,52_w_range_high,Volatility_low_%,Volatility_high_%
TRMB,7616,Technology,S&P 500,31.22,2.19,0.2,-3.12,23.13,11.06,-45.64,-13.79,3.12,0.63,94.8,0.74,-19.81,4.85,-24.0,0.41,1.34,-22.66,15.42,4.44,8.1,96.44,-6.17,2.04,33.65,10.0,14.9,-21.4,,23.32,27.0,8.1,-28.98,1.59,,1.1,6.6,55.9,3.55,2.94,11402.0,1.4,13.8,15.6,33.76,Yes,0.34,45.4,15.7,1.81,71.45,Yes,0.33,Feb 09 BMO,0.0,68.53,2.1,-5.11,-14.28,-17.79,2479855.0,-4.09,17270000000000.0,557700000.0,3560000000000.0,251800000.0,249960000.0,1380000.0,66.18,96.49,3.93,4.25
TRKA,7617,Communication Services,-,,-0.62,45.28,7.55,,,0.0,-0.87,,,0.9,1.37,-40.0,2.29,-96.7,,0.81,-37.02,0.42,2.71,-37.4,,,0.24,4.77,,-131.5,-1.72,,,-38.3,-98.4,-71.5,,,0.7,8.8,50.7,19.48,0.11,58.0,0.7,102.4,-90.3,49.35,No,0.03,47.7,-69.7,1.36,1.08,Yes,0.02,-,,1.14,,0.13,-6.5,-38.44,537423.0,5.56,46710000.0,-14200000.0,20400000.0,41420000.0,23570000.0,396840.0,0.95,4.0,9.06,11.02
TRIT,7618,Technology,-,0.3,5.46,62.07,-4.65,,,0.0,-33.87,,,6.38,,-69.8,3.45,,,3.54,-67.97,6.12,0.27,,13.5,-76.8,,,,,-30.21,,,,,-82.75,,,,,,7.89,0.22,,,2156.7,,32.64,No,,2684.6,,0.39,1.82,No,,-,,1.64,3.0,-16.5,-42.36,-68.26,650343.0,-9.89,136440000.0,,39540000.0,83200000.0,,692110.0,1.52,9.51,11.96,10.01
TRIP,7619,Consumer Cyclical,-,,-1.07,0.1,10.55,23.25,740.0,-7.84,0.65,,0.09,77.5,11.6,-5.08,5.12,-320.5,-0.19,4.34,-17.35,5.75,5.1,-8.6,35.93,-20.66,5.03,5.83,,-23.6,7.63,,,-28.1,-16.0,-54.83,1.4,,2.6,-16.5,91.4,24.74,1.25,2738.0,2.6,100.7,-25.1,61.19,Yes,0.0,101.8,-24.6,0.85,29.4,Yes,1.13,Feb 16 AMC,,29.34,2.9,6.74,8.5,-15.18,2296124.0,-0.2,3980000000000.0,-146000000.0,777000000.0,138000000.0,100420000.0,2680000.0,23.52,64.95,3.86,4.67
TRIN,7620,Financial,-,5.39,3.24,5.3,-0.46,9.9,17.42,0.45,0.11,,0.4,27.1,0.07,1.69,6.46,,-2.92,0.36,16.53,14.98,1.17,13.8,19.11,23.97,0.93,18.87,,25.2,-0.57,1.44,,,1.5,-5.51,,8.24,,,76.4,29.87,0.55,39.0,,61.5,46.4,50.6,Yes,0.75,33.6,,0.94,17.46,Yes,0.75,Mar 03 AMC,26.8,17.48,1.6,-0.61,1.54,10.34,47104.0,0.11,477380000.0,86900000.0,73900000.0,26640000.0,25680000.0,49560.0,13.46,18.5,2.13,3.48
TPGY,7621,Financial,-,,-1.31,,0.1,,,,-0.1,,,46.3,1.12,-10.23,,,-15.19,0.53,-7.79,6.71,1.46,-7.5,,-66.78,0.01,1433.54,,-15.9,0.2,,,,,-69.29,,,0.0,,,0.31,0.05,3.0,0.0,,,42.95,Yes,0.01,,,0.16,9.85,Yes,0.0,-,,9.83,,-0.06,-1.05,-13.44,118993.0,-0.2,430060000.0,-26300000.0,,43750000.0,35000000.0,740280.0,9.8,32.01,0.37,0.43
TRI,7622,Industrials,-,8.02,12.99,55.0,-1.94,42.7,23.66,0.0,-7.14,0.51,0.46,38.1,0.92,-13.42,8.19,212.8,-1.62,3.56,-8.61,28.47,3.66,28.8,119.62,25.94,3.24,32.15,15.67,47.3,-12.87,1.62,71.87,9.1,13.3,-15.67,0.53,1.55,1.0,-11.9,94.7,30.03,2.58,24000.0,1.0,5.8,31.0,37.54,Yes,0.29,-202.0,,1.21,105.24,Yes,0.28,Feb 08 BMO,12.3,104.23,2.9,-2.26,-7.82,-4.89,495076.0,-0.96,51240000000000.0,6450000000000.0,6250000000000.0,494620000.0,160250000.0,411940.0,80.16,123.6,2.26,2.08
TREX,7623,Industrials,-,43.97,1.96,0.6,-5.45,33.29,22.35,-3.29,-26.3,2.8,0.53,96.1,5.79,-32.28,9.03,22.5,-0.54,7.06,-20.16,6.25,13.79,25.8,126.5,-17.13,0.46,187.52,15.7,35.6,-36.18,,112.26,31.8,29.7,-38.87,1.53,,2.2,14.8,38.8,5.41,5.24,1555.0,2.6,45.1,27.0,32.11,Yes,0.0,73.5,20.2,1.83,93.42,Yes,0.0,Nov 08 AMC,0.0,86.18,2.5,-9.56,-26.45,-20.51,1703306.0,-7.75,10130000000000.0,227000000.0,1120000000000.0,115340000.0,114600000.0,940220.0,81.76,140.98,4.28,5.36
TRHC,7624,Healthcare,-,,-3.84,4.9,0.43,,61.9,-55.9,-41.8,,-0.08,96.3,10.42,-34.35,0.78,-136.0,6.21,3.96,-74.34,2.87,3.29,-17.5,17.57,-82.42,0.42,22.35,30.0,-89.4,-37.07,,841.73,-35.0,-13.9,-83.44,1.18,,1.3,33.5,29.3,9.39,0.97,1614.0,1.4,22.8,-22.8,33.79,Yes,5.22,26.3,-27.4,0.66,10.2,Yes,5.16,Nov 04 AMC,,9.44,2.3,-20.35,-26.73,-67.96,405180.0,-7.45,252520000.0,-88300000.0,322600000.0,23410000.0,22750000.0,599160.0,8.63,57.0,8.41,7.88
TRIB,7625,Healthcare,-,,-0.36,11.2,0.85,,-100.0,0.0,-16.31,,,41.1,1.33,-40.1,0.23,79.3,2.25,1.82,-48.02,0.04,29.5,-6.1,4.0,-80.5,,,15.0,,-17.48,,1.18,-18.7,0.8,-82.65,1.52,,0.4,0.4,43.8,6.31,0.07,543.0,0.8,-31.3,-2.6,34.83,Yes,104.0,-82.0,-7.4,0.7,1.18,Yes,0.0,-,,1.18,,-4.4,-18.31,-47.39,84402.0,0.0,24710000.0,-7500000.0,106200000.0,20900000.0,15850000.0,115700.0,1.11,6.8,3.85,6.19
TRGP,7626,Energy,-,52.7,1.18,1.1,3.0,21.66,49.58,-3.17,10.16,9.25,0.64,88.5,1.95,13.31,1.0,-405.1,-0.03,3.07,40.19,9.55,6.51,2.0,68.2,104.24,1.01,61.48,5.7,13.7,18.93,1.4,7.12,-54.0,-9.7,-1.34,2.7,2.25,0.6,4.4,22.5,113.58,1.78,2372.0,0.7,110.9,8.5,72.06,Yes,3.11,267.7,2.3,0.85,62.4,Yes,2.94,Nov 04 BMO,28.7,62.13,1.7,6.21,13.49,28.67,1218348.0,-0.43,14050000000000.0,318600000.0,14080000000000.0,228800000.0,225390000.0,1430000.0,29.09,62.97,2.48,3.19
TPC,7627,Industrials,-,5.92,1.91,0.3,-2.33,5.5,19.32,-79.99,-8.86,0.59,0.51,66.5,3.91,-23.68,0.12,127.5,-2.11,5.12,-22.75,31.75,0.36,2.0,19.0,-33.74,3.57,3.17,10.0,6.2,-8.57,,,18.4,9.3,-44.12,1.25,,2.0,1.6,9.8,2.82,0.47,8700.0,2.0,-18.3,4.9,39.01,Yes,0.6,-58.3,2.0,1.12,11.75,Yes,0.58,Nov 03 AMC,0.0,11.31,2.3,-5.3,-8.37,-17.57,357544.0,-3.74,594000000.0,98100000.0,4950000000000.0,51070000.0,41720000.0,318630.0,11.0,20.24,3.09,4.24
TR,7628,Consumer Defensive,-,37.15,0.89,35.5,0.52,,,-1.19,-6.23,4.13,,32.0,5.32,2.57,4.16,-7.9,0.08,9.77,-3.55,11.25,2.94,6.1,,10.08,1.73,19.13,9.0,7.9,-8.64,0.36,75.79,-0.9,5.3,-15.56,0.0,1.09,2.2,-2.7,35.1,14.71,0.82,2000.0,2.9,16.7,11.0,40.35,Yes,0.01,2.0,11.3,0.62,34.08,Yes,0.01,-,40.1,33.1,,-2.52,-6.34,-0.3,122489.0,-2.88,2210000000000.0,60200000.0,531700000.00000006,67240000.0,36650000.0,199440.0,28.85,39.2,2.48,2.31
TRDA,7629,Healthcare,-,,-31.57,1.5,15.55,,61.6,1.27,0.58,,-1.28,56.3,7.71,-63.92,,-420.1,,11.46,,-46.9,,,29.0,,4.61,2.27,,,-38.79,,,,,-71.56,,,17.3,,,40.29,1.23,78.0,17.3,,,46.01,No,,,,0.28,10.32,Yes,,-,,10.48,2.5,13.57,-28.91,-44.65,47312.0,1.55,277720000.0,,,26500000.0,24850000.0,167310.0,7.47,36.85,11.4,12.99
TRAQ,7630,Financial,-,,,,0.46,,,,-0.15,,,,,,,,,0.48,,0.0,4932.5,,,,,,,,0.1,,,,,-0.85,,,,,,1.49,0.04,,,,,53.69,No,,,,0.07,9.84,Yes,,-,,9.86,,0.08,0.1,0.1,5370.0,0.25,408410000.0,,,41400000.0,,74190.0,9.72,9.95,0.28,0.23
TQQQ,7631,Financial,-,,,,3.67,,,,-22.07,,,,,-26.05,,,,,-13.36,,,,,8.65,,,,,-29.27,,,,,-35.84,,,,,,56.79,5.14,,,,,43.09,Yes,,,,1.12,63.0,Yes,,-,,58.82,,-3.96,-18.73,-12.55,127143352.0,-6.63,,,,,,113120000.0,37.51,91.68,6.68,8.67
TRC,7632,Industrials,-,235.14,0.07,1.8,-0.6,,,0.0,-7.99,15.68,-0.01,64.1,0.73,-22.17,8.36,-107.0,-0.18,2.98,-13.28,16.55,0.99,0.3,25.0,-3.52,1.73,9.54,15.0,0.4,-13.73,,,-17.1,-1.6,-24.11,0.59,,3.8,-5.9,15.1,11.29,0.43,85.0,4.2,11.1,-2.1,35.62,Yes,0.12,-45.4,3.6,1.27,16.77,Yes,0.11,-,0.0,16.46,,-3.69,-8.07,-6.28,75430.0,-1.85,433890000.0,1900000.0,51900000.0,26350000.0,24430000.0,59450.0,14.79,21.69,1.8,2.68
TREE,7633,Financial,-,105.94,1.13,6.1,-5.38,39.49,103.77,-1.0,-14.12,,-0.22,88.3,8.4,-17.97,1.51,-181.7,-5.84,4.0,-32.01,32.49,3.68,1.0,213.57,-65.19,16.01,7.47,,3.2,-2.53,,33.21,-20.5,0.7,-67.93,1.46,,1.3,29.1,94.7,13.81,7.51,1289.0,1.3,35.0,1.2,44.11,Yes,1.48,82.6,1.2,1.0,124.35,Yes,1.09,-,0.0,119.5,1.6,-5.84,-2.72,-26.16,238580.0,-3.9,1610000000000.0,16600000.000000002,1060000000000.0,13270000.0,11440000.0,240200.0,105.0,372.64,6.28,6.37
TREC,7634,Basic Materials,-,,-0.02,1.1,4.83,,,0.0,7.28,,,51.1,0.74,2.72,0.83,137.5,-6.65,5.36,8.62,8.23,1.06,-0.1,,21.71,1.82,4.76,17.5,-0.2,7.55,,105.76,-23.3,2.7,-7.36,0.53,,2.4,-2.9,11.1,24.5,0.29,263.0,2.8,56.4,-0.2,61.04,Yes,0.23,73.0,-0.1,0.07,8.82,Yes,0.19,Nov 03 AMC,,8.69,2.0,4.67,5.1,6.27,2944.0,-1.47,211510000.0,-400000.0,256200000.0,24340000.0,21100000.0,28970.0,6.98,9.38,3.77,3.65
TPZ,7635,Financial,-,,,0.18,-2.49,,,55.77,0.5,,,44.39,,1.81,,,,0.05,8.47,,,,,19.41,,,,,3.45,0.72,,,,-4.95,,5.11,,,,22.42,0.32,,,,,49.5,No,,,,1.59,14.36,Yes,,-,,14.09,,-1.09,3.29,5.16,36975.0,-1.88,92010000.0,,,6530000.0,,23560.0,11.51,14.82,1.34,2.31
TPB,7636,Consumer Defensive,-,13.43,2.6,3.1,3.04,11.94,5.67,0.0,-7.12,1.46,0.42,84.7,4.07,-14.28,1.49,143.6,-1.13,3.87,-25.81,7.29,4.79,9.0,55.25,-39.11,6.87,5.09,9.2,42.5,-7.49,0.22,13.59,27.3,12.6,-42.78,0.46,0.63,3.1,15.5,49.2,7.37,1.28,408.0,4.9,5.5,19.7,47.89,Yes,3.06,64.4,12.0,0.84,35.38,Yes,3.0,-,7.7,34.95,2.0,-0.29,-3.19,-19.15,158262.0,-1.22,664400000.0,53300000.0,445500000.0,18900000.0,18040000.0,189580.0,32.55,61.08,3.6,3.69
TOWN,7637,Financial,-,10.1,3.11,3.8,0.58,11.99,8.28,,-5.97,,0.58,51.0,0.57,-4.85,5.04,4.6,0.16,1.86,-0.85,25.97,1.21,1.5,35.5,16.84,45.32,0.69,,12.3,-0.73,0.8,4.32,10.5,15.6,-9.86,1.03,2.55,,16.7,,18.25,0.93,2490.0,,-4.9,92.8,44.05,Yes,0.13,45.8,50.1,1.77,31.34,Yes,0.13,Jan 27 BMO,23.8,31.36,2.7,-2.68,-1.65,0.1,350139.0,0.06,2270000000000.0,225300000.0,449900000.0,72510000.0,65620000.00000001,201660.0,26.52,34.79,2.33,3.21
TPYP,7638,Financial,-,,,,-0.04,,,,2.08,,,,,4.48,,,,,8.84,,,,,26.58,,,,,7.96,1.14,,,,-1.19,,4.75,,,,28.69,0.4,,,,,61.27,Yes,,,,1.41,24.22,Yes,,-,,24.0,,1.6,5.38,6.66,106872.0,-0.91,,,,,,77080.0,18.65,24.29,1.47,1.76
TOUR,7639,Consumer Cyclical,-,,-1.26,1.68,5.08,,,0.0,-0.8,,,32.9,2.41,-5.34,2.05,-86.7,,0.33,-30.34,1.66,0.75,-34.9,,-65.36,1.27,0.98,-0.01,-73.6,27.84,,,9.7,-90.9,-76.52,2.12,,1.4,-43.3,39.3,55.0,0.11,2113.0,1.4,-7.2,,53.74,Yes,0.02,38.5,,0.43,1.17,Yes,0.01,Nov 19 BMO,,1.24,3.0,-1.16,14.37,-26.9,243693.0,5.98,152420000.0,-155600000.0,74200000.0,123650000.0,7760000.0,564910.0,0.8,5.28,7.76,9.44
TPAY,7640,Financial,-,,,,3.18,,,,-7.48,,,,,-17.97,,,,,-25.68,,,,,-27.01,,,,,-7.52,0.07,,,,-28.67,,0.2,,,,8.42,0.95,,,,,46.79,No,,,,1.3,35.46,Yes,,-,,34.8,,0.03,-4.47,-19.45,3834.0,-1.86,,,,,,2990.0,32.1,48.79,1.89,2.2
TRTY,7641,Financial,-,,,,0.92,,,,-0.6,,,,,-2.41,,,,,-0.93,,,,,4.49,,,,,1.04,0.49,,,,-4.58,,1.79,,,,5.39,0.3,,,,,53.44,No,,,,0.76,27.68,Yes,,-,,27.42,,0.74,0.77,-0.74,4159.0,-0.93,,,,,,5440.0,26.02,28.74,0.77,1.06
TRU,7642,Industrials,-,42.48,2.45,0.1,3.37,25.45,8.02,-19.26,-6.83,3.01,0.91,,1.26,-7.76,6.63,-2.6,-0.12,2.37,-12.42,15.04,6.91,6.4,131.0,12.78,3.71,28.03,14.09,17.3,-12.38,0.38,34.23,119.1,7.6,-17.11,1.32,0.37,2.1,12.5,66.5,25.01,3.35,8200.0,2.1,13.8,23.4,47.29,Yes,1.16,10.6,15.7,2.0,105.08,Yes,1.13,Feb 22 BMO,13.8,103.9,1.9,0.76,-5.65,-7.8,1982494.0,-1.12,19960000000000.0,471400000.0,3010000000000.0,191600000.0,191290000.0,1010000.0,83.11,125.35,2.36,3.06
TRTN,7643,Industrials,-,10.35,6.27,1.3,5.73,6.86,5.11,-7.81,1.2,1.04,2.52,70.6,1.48,5.8,2.76,-8.4,0.49,2.45,17.82,33.61,1.93,3.9,76.25,28.37,1.77,36.74,10.0,19.6,7.82,2.6,,8.9,6.9,-4.98,1.43,4.0,,14.5,91.7,38.91,2.17,242.0,,25.6,46.5,62.46,Yes,3.66,172.9,26.6,1.17,65.23,Yes,3.66,-,36.2,64.94,1.7,4.33,7.83,17.29,462867.0,-0.44,4370000000000.0,422300000.0,1580000000000.0,66920000.0,65530000.0,395160.0,46.75,68.34,3.03,3.79
TRTX,7644,Real Estate,-,28.14,0.43,1.2,-2.49,9.7,6.84,-68.35,-6.48,5.63,0.31,85.6,0.98,-8.22,3.86,-217.5,-0.99,1.88,-5.23,18.76,0.65,0.7,14.67,12.0,3.49,3.48,5.0,2.6,-1.54,0.96,7.37,-32.4,-2.9,-16.17,1.8,7.91,,17.2,88.6,18.88,0.3,,,-14.0,45.3,38.47,Yes,0.0,-19.3,14.8,1.3,12.41,Yes,2.57,Nov 02 AMC,210.3,12.13,2.0,-3.69,-2.3,-5.2,406643.0,-2.26,936070000.0,35900000.0,242400000.0,77060000.0,60940000.0,316270.0,10.2,14.47,2.08,2.55
TRST,7645,Financial,-,10.65,3.19,2.2,-0.41,10.44,10.14,3.77,-2.77,2.13,0.69,67.9,0.66,-1.62,3.91,-8.9,0.85,1.72,-0.5,30.48,1.12,0.9,36.0,0.98,62.16,0.55,5.0,9.8,2.16,1.4,20.91,4.1,21.8,-17.94,1.09,4.11,,2.3,,14.27,0.92,778.0,,-5.2,92.7,49.07,Yes,0.0,19.3,33.6,0.96,34.07,Yes,0.0,Jan 24 AMC,46.6,34.03,3.0,-0.92,1.09,-0.03,69247.0,-0.12,656440000.0,61500000.0,168000000.0,19250000.0,18710000.0,72370.0,29.78,41.47,2.5,2.89
TRUE,7646,Communication Services,-,,-0.3,1.7,4.48,1166.67,85.7,3.14,-6.91,,-0.02,83.1,2.76,-12.94,1.34,66.2,0.71,3.44,-12.5,3.56,0.98,14.8,5.81,-39.24,2.62,1.34,,17.7,2.94,,15.86,25.1,-4.8,-44.0,0.99,,8.0,1.4,91.2,15.13,0.18,435.0,8.0,-28.8,-11.5,52.05,Yes,0.0,-184.2,25.8,0.97,3.5,Yes,0.0,Nov 03 AMC,0.0,3.5,2.7,1.02,1.16,-19.33,663941.0,0.0,334700000.0,-30200000.0,249800000.0,96040000.0,85930000.0,689380.0,3.04,6.25,4.44,5.69
TRT,7647,Technology,-,157.61,0.05,23.8,5.84,,,-14.91,-24.48,,,13.6,10.09,54.58,0.75,-162.3,-3.07,0.3,66.67,6.72,1.08,0.9,,17.31,2.98,2.43,,1.3,-46.02,,,-21.7,-4.7,-47.2,1.36,,2.4,-1.2,26.1,87.82,0.8,501.0,2.7,50.0,0.6,44.62,No,0.1,,0.9,0.09,7.36,Yes,0.06,-,0.0,7.25,,0.61,-18.58,20.0,74878.0,-1.49,26970000.0,400000.0,35800000.0,3910000.0,2450000.0,818700.0,3.86,13.73,8.57,10.67
TRS,7648,Industrials,-,20.77,1.58,0.5,-2.53,12.92,14.19,-8.05,-9.36,2.22,0.53,,0.95,-11.85,1.7,-234.7,0.04,4.25,2.25,14.26,2.3,5.2,47.0,-2.76,3.15,10.4,9.34,11.4,-11.51,0.16,19.43,-23.6,-7.0,-15.44,0.72,0.49,2.1,-2.3,25.6,17.52,1.07,3200.0,3.2,11.5,10.2,36.74,Yes,0.0,119.6,8.2,1.13,33.3,Yes,0.64,Mar 01 BMO,2.5,32.74,2.0,-4.79,-5.39,-0.25,107502.0,-1.68,1420000000000.0,68200000.0,836300000.0,43090000.0,42370000.0,94780.0,27.86,38.72,3.55,3.31
TRP,7649,Energy,-,34.23,1.5,0.1,1.5,12.0,-0.07,0.0,3.06,14.3,1.06,60.2,0.69,2.92,4.92,11.0,5.44,3.63,7.07,23.29,2.21,-0.4,56.69,18.71,2.43,21.22,2.39,-1.3,10.7,2.76,,36.3,7.3,-6.9,0.75,5.36,0.5,2.7,69.1,22.99,0.96,7283.0,0.5,1.4,2.2,59.61,Yes,1.89,-17.3,-2.7,0.73,51.98,Yes,1.52,Feb 15 BMO,,51.52,2.6,1.41,6.58,3.88,1369089.0,-0.88,50840000000000.0,1440000000000.0,10330000000000.0,979000000.0,978440000.0,1860000.0,41.89,55.34,1.53,1.89
TRQ,7650,Basic Materials,-,7.64,2.63,49.5,13.26,21.7,-61.78,0.0,24.04,,0.59,38.5,2.95,77.14,2.06,370.0,-0.22,2.73,28.98,49.43,0.41,3.9,15.42,47.79,4.43,4.53,,5.4,22.01,,,5.5,3.5,-8.31,1.87,,1.6,-8.0,61.5,105.85,0.81,3093.0,2.0,135.5,49.3,69.11,Yes,0.42,-72.8,28.2,1.06,19.99,Yes,0.42,Nov 02 AMC,0.0,20.07,3.0,14.15,22.68,28.38,1123820.0,0.4,3850000000000.0,528400000.0,1870000000000.0,201230000.0,98990000.0,1070000.0,9.75,21.89,4.54,4.36
TRUP,7651,Financial,-,,-0.81,2.4,4.81,,47.5,-10.86,-13.57,,-0.95,94.2,8.43,-22.62,5.67,-211.9,-0.38,7.17,-4.59,8.24,11.37,-6.1,143.25,-11.92,5.65,16.57,,-9.5,-29.03,,,23.5,-1.4,-40.79,2.09,,1.8,27.9,15.0,34.35,6.74,911.0,1.8,39.7,-5.0,41.67,Yes,0.0,-134.4,-4.9,0.77,96.99,Yes,0.0,Feb 16 AMC,,93.7,2.2,-0.72,-17.67,-8.74,330471.0,-3.39,3670000000000.0,-32000000.0,647300000.0,40280000.0,36590000.0,430530.0,69.74,158.25,5.77,7.06
TROX,7652,Basic Materials,-,14.91,1.58,26.47,2.12,8.27,23.06,0.0,-3.79,,0.58,68.5,2.62,-2.27,1.09,920.4,-0.8,2.69,26.42,12.68,1.86,3.9,29.33,26.42,1.93,12.24,,13.4,-1.62,0.4,7.64,32.0,23.2,-10.22,2.18,1.69,1.4,12.8,24.3,51.44,0.97,6500.0,2.7,28.9,13.2,52.65,Yes,1.38,-88.7,7.1,1.41,23.95,Yes,1.37,Feb 16 AMC,20.1,23.64,2.0,1.28,1.83,4.96,1548695.0,-1.29,3780000000000.0,248000000.0,3470000000000.0,153760000.0,113130000.0,1100000.0,15.61,26.33,3.84,4.32
TRND,7653,Financial,-,,,,0.44,,,,-3.9,,,,,-5.21,,,,,-3.4,,,,,2.81,,,,,-4.91,0.17,,,,-6.28,,0.57,,,,6.24,0.31,,,,,42.0,No,,,,2.58,30.1,Yes,,-,,29.84,,-0.75,-2.86,-2.57,30380.0,-0.86,,,,,,12130.0,28.09,31.84,0.71,1.01
TROO,7654,Technology,-,,-0.67,56.3,2.28,,,0.0,-11.11,,,0.5,0.64,-28.78,152.07,,-3.78,3.99,-23.94,0.69,6.49,-56.9,,132.12,0.1,44.29,,-67.8,-8.76,,,-4.7,-87.1,-84.55,0.67,,6.0,17.4,-55.4,217.71,0.36,14.0,6.0,-53.6,,38.82,Yes,0.0,3.2,,0.25,4.42,Yes,0.0,-,,4.48,,-9.96,-11.33,-15.83,19513.0,1.36,456200000.0,-67200000.0,3000000.0,101340000.0,47860000.0,76280.0,1.41,29.0,7.38,8.63
TRNS,7655,Industrials,-,49.31,1.52,4.8,-8.11,41.64,15.11,-10.67,-14.92,1.97,0.45,79.9,1.6,-19.14,3.1,-4.2,4.78,2.36,10.24,11.03,6.79,7.9,96.0,73.29,0.34,219.23,25.0,14.6,-19.01,,50.32,12.3,9.4,-25.92,0.75,,1.8,7.2,28.2,78.34,4.54,765.0,2.3,15.4,7.2,33.86,No,0.49,-8.4,5.8,1.06,75.99,Yes,0.47,Feb 01 AMC,0.0,74.86,1.8,-14.12,-16.02,5.12,51323.0,-1.49,613850000.0,11500000.0,197800000.0,7520000.0,7060000.0,47800.0,41.98,101.05,5.37,5.13
TRNO,7656,Real Estate,-,72.56,0.98,1.6,-3.42,66.13,4.38,0.0,-7.47,7.26,0.23,95.9,1.89,-6.08,25.62,36.6,-0.17,3.45,5.52,24.82,2.86,3.0,83.36,16.27,0.91,78.36,10.0,4.1,-16.8,1.36,155.13,35.4,3.3,-17.49,0.7,1.92,,14.3,74.3,31.47,1.93,26.0,,21.7,38.9,37.16,Yes,0.34,-8.7,32.5,1.09,73.26,Yes,0.34,-,118.0,70.96,2.2,-3.98,-8.78,1.22,410414.0,-3.14,5380000000000.0,68200000.0,210100000.0,70520000.0,69130000.0,378310.0,53.97,86.0,1.97,2.52
TRN,7657,Industrials,-,,-0.71,0.82,2.54,24.76,93.89,-74.51,-3.27,,0.11,84.0,9.67,5.44,1.73,-359.0,-11.9,13.34,0.95,13.62,2.19,-0.9,34.98,-4.08,2.26,13.19,10.0,-5.1,-1.13,0.92,6.14,-20.7,-2.8,-11.58,1.3,3.08,,-20.7,26.1,20.89,0.87,6375.0,,9.6,5.5,55.1,Yes,3.89,130.9,-4.7,0.94,30.11,Yes,3.89,Feb 17 BMO,,29.86,2.7,2.08,2.64,5.45,659144.0,-0.83,2930000000000.0,-84200000.0,1690000000000.0,97700000.0,96570000.0,699910.0,24.7,33.77,2.02,3.3
TROW,7658,Financial,S&P 500,11.27,13.12,1.5,-0.09,11.51,5.05,-1.1,-23.67,0.92,2.97,75.0,4.98,-30.62,4.31,14.7,0.44,7.43,-31.43,36.41,4.06,26.4,167.45,-8.01,15.29,9.67,12.2,36.5,-24.82,4.32,35.79,16.6,22.5,-34.17,1.29,2.92,,8.1,,2.92,6.04,7678.0,,22.5,43.5,29.83,Yes,0.0,21.3,37.9,1.9,153.26,Yes,0.0,Jan 27 BMO,30.9,147.83,3.1,-7.3,-18.28,-25.1,2720092.0,-3.54,33060000000000.004,3000000000000.0,7670000000000.0,226900000.0,216690000.0,1450000.0,143.64,224.55,3.1,3.8
TRMR,7659,Communication Services,-,15.72,0.94,0.1,2.29,25.0,-14.5,0.0,2.36,,0.17,13.7,0.65,-29.09,3.55,,,1.7,-33.74,6.98,2.11,,25.8,,,,,,-2.64,,,,,-37.92,,,,,,20.41,0.71,564.0,,55.1,,53.16,Yes,,69.8,,0.72,15.23,Yes,,Nov 11 BMO,,14.75,2.0,4.33,2.38,-18.62,144615.0,-3.15,1140000000000.0,,320940000.0,77240000.0,51260000.0,196990.0,12.25,23.76,4.26,4.74
TRMK,7660,Financial,-,13.81,2.36,10.33,1.18,13.81,23.48,-0.03,-6.12,1.97,0.4,67.6,3.07,-3.7,4.4,8.2,0.24,6.58,4.7,28.34,1.15,1.2,34.0,9.53,35.38,0.92,7.0,11.7,0.25,0.92,13.22,8.0,19.2,-10.38,0.92,2.83,,2.6,,12.95,1.03,2797.0,,204.1,,45.31,Yes,0.11,125.9,45.3,0.95,32.69,Yes,0.11,Jan 25 AMC,28.3,32.54,3.0,-2.21,-0.84,0.99,249228.0,-0.46,2000000000000.0,147400000.0,454200000.0,62410000.0,56800000.0,264640.0,28.81,36.31,2.26,3.33
TSN,7661,Consumer Defensive,S&P 500,11.66,8.39,1.2,8.37,12.9,2.8,-4.26,7.57,1.55,1.9,85.5,1.19,18.58,0.77,48.0,0.03,1.46,22.29,48.82,2.0,8.6,93.5,49.8,6.75,14.5,7.5,18.5,12.3,1.84,18.22,13.0,12.6,-2.82,0.79,1.88,0.9,5.0,14.6,54.82,2.56,137000.0,1.6,11.8,9.3,67.72,Yes,0.53,121.0,6.5,1.16,98.72,Yes,0.47,Feb 07 BMO,21.2,97.88,2.2,6.06,10.8,21.85,2687399.0,-0.85,36360000000000.0,3050000000000.0,47050000000000.0,363000000.0,285000000.0,2330000.0,63.22,100.72,2.86,2.28
